"activate.v.bnc","00024693",1.000
"activate.v.bnc","00044852",1.000
"activate.v.bnc","00044866",1.000
"activate.v.bnc","00044869",1.000
"activate.v.bnc","00050506",1.000
"activate.v.bnc","00050507",1.000
"activate.v.bnc","00056554",1.000
"activate.v.bnc","00056686",1.000
"activate.v.bnc","00067644",1.000
"activate.v.bnc","00067694",1.000
"activate.v.bnc","00072657",1.000
"activate.v.bnc","00089813",1.000
"activate.v.bnc","00099439",1.000
"activate.v.bnc","00195891",1.000
"activate.v.bnc","00197716",1.000
"activate.v.bnc","00210727",1.000
"activate.v.bnc","00248089",1.000
"activate.v.bnc","00251499",1.000
"activate.v.bnc","00270989",1.000
"activate.v.bnc","00307829",1.000
"activate.v.bnc","00312935",1.000
"activate.v.bnc","00357129",1.000
"activate.v.bnc","00421223",1.000
"activate.v.bnc","00421381",1.000
"activate.v.bnc","00430058",1.000
"activate.v.bnc","00442716",1.000
"activate.v.bnc","00445800",1.000
"activate.v.bnc","00455954",1.000
"activate.v.bnc","00466012",1.000
"activate.v.bnc","00487700",1.000
"activate.v.bnc","00504198",1.000
"activate.v.bnc","00504847",1.000
"activate.v.bnc","00508510",1.000
"activate.v.bnc","00509400",1.000
"activate.v.bnc","00509428",1.000
"activate.v.bnc","00511084",1.000
"activate.v.bnc","00511093",1.000
"activate.v.bnc","00522938",1.000
"activate.v.bnc","00536782",1.000
"activate.v.bnc","00538373",1.000
"activate.v.bnc","00554444",1.000
"activate.v.bnc","00573075",1.000
"activate.v.bnc","00600931",1.000
"activate.v.bnc","00611631",1.000
"activate.v.bnc","00617820",1.000
"activate.v.bnc","00617926",1.000
"activate.v.bnc","00618027",1.000
"activate.v.bnc","00618308",1.000
"activate.v.bnc","00618351",1.000
"activate.v.bnc","00618998",1.000
"activate.v.bnc","00619004",1.000
"activate.v.bnc","00619023",1.000
"activate.v.bnc","00619114",1.000
"activate.v.bnc","00619117",1.000
"activate.v.bnc","00619121",1.000
"activate.v.bnc","00622952",1.000
"activate.v.bnc","00630111",1.000
"activate.v.bnc","00635669",1.000
"activate.v.bnc","00651647",1.000
"activate.v.bnc","00654570",1.000
"activate.v.bnc","00660201",1.000
"activate.v.bnc","00683751",1.000
"activate.v.bnc","00695679",1.000
"activate.v.bnc","00709425",1.000
"activate.v.bnc","00709482",1.000
"activate.v.bnc","00709491",1.000
"activate.v.bnc","00709504",1.000
"activate.v.bnc","00709538",1.000
"activate.v.bnc","00709542",1.000
"activate.v.bnc","00795202",1.000
"activate.v.bnc","00795257",1.000
"activate.v.bnc","00795259",1.000
"activate.v.bnc","00795637",1.000
"activate.v.bnc","00833644",1.000
"activate.v.bnc","00851793",1.000
"activate.v.bnc","00851871",1.000
"activate.v.bnc","00851882",1.000
"activate.v.bnc","00897037",1.000
"activate.v.bnc","00928923",1.000
"activate.v.bnc","00928926",1.000
"activate.v.bnc","00928939",1.000
"activate.v.bnc","00931302",1.000
"activate.v.bnc","00935121",1.000
"activate.v.bnc","00935123",1.000
"activate.v.bnc","00935127",1.000
"activate.v.bnc","00935319",1.000
"activate.v.bnc","00938095",1.000
"activate.v.bnc","00939944",1.000
"activate.v.bnc","00941772",1.000
"activate.v.bnc","00945604",1.000
"activate.v.bnc","00945615",1.000
"activate.v.bnc","00945684",1.000
"activate.v.bnc","00953632",1.000
"activate.v.bnc","00953642",1.000
"activate.v.bnc","00958265",1.000
"activate.v.bnc","00962430",1.000
"activate.v.bnc","00969714",1.000
"activate.v.bnc","00972290",1.000
"activate.v.bnc","00972291",1.000
"activate.v.bnc","00975929",1.000
"activate.v.bnc","00997343",1.000
"activate.v.bnc","01000398",1.000
"activate.v.bnc","01000863",1.000
"activate.v.bnc","01003340",1.000
"activate.v.bnc","01009610",1.000
"activate.v.bnc","01039017",1.000
"activate.v.bnc","01052885",1.000
"activate.v.bnc","01053057",1.000
"activate.v.bnc","01064435",1.000
"activate.v.bnc","01100525",1.000
"activate.v.bnc","01102725",1.000
"activate.v.bnc","01123744",1.000
"activate.v.bnc","01128832",1.000
"activate.v.bnc","01133779",1.000
"activate.v.bnc","01169757",1.000
"activate.v.bnc","01170345",1.000
"activate.v.bnc","01171650",1.000
"activate.v.bnc","01172145",1.000
"activate.v.bnc","01172270",1.000
"activate.v.bnc","01178361",1.000
